qc_sequence	row_id	claim_id	occurrence_id	citation_key	claim_type	source_type	source_path	claim_row_sha256	bibliography_entry_sha256	source_sha256	primary_prompt_sha256	primary_result_sha256	selection_reasons	qc_status	qc_prompt_path	qc_prompt_sha256	qc_result_sha256	comparison_status
129	ROW-0173	CLM-134	CIT-036	brynjolfsson_canaries_2025	AUTHOR_INFERENCE	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	cefcbb17bc7b9d02a1607edd5854e2d018315a24dd05aeddd41a757ab24ef1d2	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	a8bba8b2cb78256a5adae8564ca61f3c28db261a250b1b3b3c159456ba23ce4b	7a03aa3e75d8261683a5aa3b6c301f38360cdf9736e3511e6cbe3e40cb730158	NON_SUPPORTED;SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0173.md	1035f2f80a87e1641b82392704e5443c7c5549c864059a4a48c20785b78d84a4	e3ff4eccfd06a2357b08202b260d279d393359212be7e25daaa0d312266691c4	NEEDS_ADJUDICATION
130	ROW-0174	CLM-135	CIT-036	brynjolfsson_canaries_2025	AUTHOR_INFERENCE	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	26f1fbedf2be5d5707daf3c2148ac58bf82c6a98cdbdada12f3d442f939cb50b	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	4ebf51af5918895e763962c8da7bf5d82cb2360af932456028404839c6b83339	67b599e886e904d7bc8b029ed93b37f968dee7f74377db1fd567d59273a936eb	SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0174.md	f6bf0c81007de4866837c02621ffb60ae013f55472769083493c592f93a6fd53	a8e14b654867d4ca97377901fb67adfb10bd4df982dda89e8c6102e18bbccfe4	NEEDS_ADJUDICATION
131	ROW-0175	CLM-136	CIT-036	brynjolfsson_canaries_2025	AUTHOR_INFERENCE	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	ce2ee9007040c16f54acc19bff25e7e4c846f964d6f68e09eee91186602f5b40	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	22048154219fdd56343fad457b8869b8c564780877cce97c61f30c212695a9e7	8054816d30d5fa57337692037d3b4162bf8b4d17e3ce53e0c6a116ec8c37a2e2	SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0175.md	064a1587721ed0afce90cb8b38c15065539dbd7f2510beeed64bb1b9cf68b49f	7af64dc705b64c454f5c70d18613ea886d3880ca0267aab817deb34fc3da8a96	NEEDS_ADJUDICATION
132	ROW-0176	CLM-137	CIT-037	benjamini_controlling_1995	DIRECT	PDF	references/pdfs/benjamini_controlling_1995.pdf	5e21a47b4a6f93754662c4bb3913f29b4beb9764a20d0f9a324dc4b251f00b38	1d0c14ef712048203cd04f70c022933c904aadf71872dabd50769786e7f9164d	9869393631f0bd2ced0932ee405d26e241f6d0fd672bf1efecb72be287ff45da	3ebcb21e86f5558cdb5f457fe283f1de73451195872fc95fbebc46746d0973fe	63f8346673394b37e2580d69e4d81113f653e720829de56f360628c723d7d0e9	NON_SUPPORTED	COMPLETED	quality_control/prompts/ROW-0176.md	9c83a66dd80bcea1dfc52c1cb01f81c72bda03a76ba2d158da4ee8941fe30a4f	e3751ebe9f7a16962aad51026e10e4e5484393433aa67992985f13d5ccfd794b	AGREES
133	ROW-0178	CLM-139	CIT-038	teutloff_winners_2025	DIRECT	PDF	references/pdfs/teutloff_winners_2025.pdf	c066a904141595f154c92f828b63e8df6ee7426403a514d0ce2062490a152ab2	56372c97abb4d7b9a3052919d251a79266edf909b6d3cfe7b2eb1ca7f05c0306	a64350970c9252167ef65c3fa693d47c8e5eb84c4ae22841f8c2006db0d24802	c73057678f6ca40dd31cdc050bb42f32cbe13c8d51d9b4d1312ca6aed82587e0	a2809ad34eaf85cbb8bd8c20b1965f9e1029f6eacc7fe6a238bcd8ed349e625b	NON_SUPPORTED	COMPLETED	quality_control/prompts/ROW-0178.md	7374ed1e39da9277cc4869e418e63975781c77647fadf90167def30afc0d00f8	916eea64ca341ed4d4785c06d9d734807699ef65baa8242a07e36b3fca649cf6	AGREES
134	ROW-0184	CLM-145	CIT-040	brynjolfsson_canaries_2025	DIRECT	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	ef8a122f728dc2bc3801d95263225f568452b37d32a2be98cfb23b6e66406c9b	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	89ab15eb86a63b3deab27aac1ea30b1ef7d4d1f764c87127c419c6277d84987e	c3fd8868a4b094a3ddd4ead355c3878336144412b095db1843bf1ab9379835ed	NON_SUPPORTED;SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0184.md	e3f9545c3697d7dec7b96abc24e430aaeec4e4e48b29a71b7c977bfc7082efd9	59a59b6779a17376d69e5d64f47ad208b10be65441d3e86239b669cc8cc916c5	NEEDS_ADJUDICATION
135	ROW-0185	CLM-146	CIT-040	brynjolfsson_canaries_2025	DIRECT	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	f3b566661bf25d5bc43d3dd707bd41c3038b35a6b485284c7aff0a385af5f7f6	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	1030f1dc927442b6a2c6ae0a328f5d61682396b5bf23e826b72398a9e09655b1	1a0a048aff568bc0cca4631703a030bafdebf289783420f38873245a81a54514	NON_SUPPORTED;SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0185.md	aeabb4e88992feb3725944f071de3369f45659951b583d346b345846e131d4cb	fdf21b6df83b15d7cb607429042b6ccedbad0e0c0975e54d51c8b81565435a5e	AGREES
136	ROW-0186	CLM-147	CIT-040	brynjolfsson_canaries_2025	DIRECT	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	5796280c7a6690d3fafa3452ba5e96632284eb36e1741a939957e647a0e787d3	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	9e99e94832abc5c6e5c2616d6dc1570bf7020f0b3d4be6cadaf54a0139cdc5ed	8b1e3016462f3488da447600d89837b8f1d5734ba3ee2d76aaea3787e64c6503	NON_SUPPORTED;SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0186.md	a247632c715a4acce331f44b26d3db8da2fb341fc639545211ec9e08b34f2c6d	642911292d21363b2971e9ef287b374ad318b5e7f805408292ede512673db6d2	NEEDS_ADJUDICATION
137	ROW-0187	CLM-148	CIT-040	brynjolfsson_canaries_2025	DIRECT	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	399e7aa2293ae6a0538e9fbf3fb35bc8ec98d2586fde7fc8e9b50a7f67a11fed	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	cb7d324b137f367b97139da0ee3cfa5a4301abdc39cf3f829f2a10e72aa52318	82dcda29fb819d4bae25d5e875149d8dae288847b2fc9fafc61797ac1f76e35e	NON_SUPPORTED;SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0187.md	25ce84d2d7787d40be3b796b93cae1561c00fb8d9ce94491a8b0e58352cef857	21f3e2cbdc1e775c4cc8587825fe8b90b707233a8c129eede3f89371994b9117	AGREES
138	ROW-0188	CLM-149	CIT-041	humlum_still_2025	DIRECT	PDF	references/pdfs/humlum_still_2025.pdf	395a490d5e6764d69556e03c74f36f9d4783d17d879d3db3dc8ea8ec1c084336	ecce94f508c2d514aeb8a143a0288512be41a319d83552f8d0cc7a79ecece7d0	78bb1c90d5b5583d55b1b5d311bfaaa6792871f2ce05295856b7d0357a830049	402cc3440180c465ff3f3cd0434ae0c235af2e51316d3bd1556804a61d70b901	0081584d8a728a573dbeebff1b6e91d9d6f52fc487e53a3c654264c72a9b4518	SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0188.md	97dc85bd3aa7e47295cb21a36a157c1eb7dc491055bd0ad05509d36f9379f702	f0fbdf6f2dae241c3ef6fd9bb25a43b67e8c8a50c2d2b0ffc97d7aa97295a453	NEEDS_ADJUDICATION
139	ROW-0189	CLM-150	CIT-041	humlum_still_2025	DIRECT	PDF	references/pdfs/humlum_still_2025.pdf	3331664c7ea8454a884c50f01fb20c656b9ca413b7fb9f4755e9bc4afa34d762	ecce94f508c2d514aeb8a143a0288512be41a319d83552f8d0cc7a79ecece7d0	78bb1c90d5b5583d55b1b5d311bfaaa6792871f2ce05295856b7d0357a830049	a2125e5b93a4a36f53f7f6efc7f9ea2c870527d1e165b414b6fca64154e106a7	b125db7c00a189c5f09b6648cf377ad7c3a478c1afbd2afd0f044089b0d19034	SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0189.md	9e4cb6eecb3adcc1b2de5897cc28fd91801dca22243defd076af2324f8383a24	06cbbb1c8dea02d320280748f7e69473e09276777894362fe75694a5a306b0b9	AGREES
140	ROW-0190	CLM-151	CIT-041	humlum_still_2025	DIRECT	PDF	references/pdfs/humlum_still_2025.pdf	3e344764328547650daeb183f130ad77d7aea2185910ba1bdf9d7eaff0c8f882	ecce94f508c2d514aeb8a143a0288512be41a319d83552f8d0cc7a79ecece7d0	78bb1c90d5b5583d55b1b5d311bfaaa6792871f2ce05295856b7d0357a830049	82cc7d2cafb167c56bf308a9ce0fc8460f1c38a814b69ae010659374c03f43a9	880ddcad03e9b9e8eb49681c7256d095fe36e10b34cd8c278a170b04b2d6bd66	SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0190.md	1db67bed5ef75914eecba458a5539adac1dfb6155ea14332680e2df3c8895a94	b85eb13859c62f74c3a64fe3a523d4e59013c3f7d3af350b7e15a0a20aa8968b	AGREES
141	ROW-0191	CLM-152	CIT-042	chandar_tracking_2025	DIRECT	PDF	references/pdfs/chandar_tracking_2025.pdf	f7387a36c50cf418f98c3578d2d51f82c55eaf83bc999b79908f8686d15dddf3	66ae42b7201009315db23147693de45558a330aa1dbe0f398aff39d81fb4e43f	43b8b1867d44fec8e557eea0001f73db5394ab2a05cef2bafbf2d74d3c9c9eba	c5fdb9bdf1378e713da90efdf5584ba01df143d4b2f6a3ec9366ec12c9f20e8e	5b621a7c17a22fd1c374b820975fe17948e38799e908a832c24ccf1efe356509	NON_SUPPORTED	COMPLETED	quality_control/prompts/ROW-0191.md	a2121dd94e11dd2848aac8a95ad1ec6f47daf29d752292ba2c4a2f514b457beb	70eb46a8f3e3d8b49faa165e965f4c75210673e7b2b7e369e485af000abd1145	NEEDS_ADJUDICATION
142	ROW-0195	CLM-156	CIT-044	hosseini_maasoum_generative_2025	DIRECT	PDF	references/pdfs/hosseini_maasoum_generative_2025.pdf	bec141519d9ef632c0146797eb6dd3ea549d9c50202d1396d0dc761deb2c58bd	e447a02cb42e49209aca1b6ef7aa4f25012161bca13403561e1721d6a10d1dc1	31acdd45ede51eed44b58cf43c555c9f318cc8b0c3889d177efac291490286e7	5e33ca16a980178f0760cf28882c93a3387c8a04012b0d4975219701bb290ac6	ae18c411f149d92cfb635a32c90dd1d0c0637bfa61fcb34a46f9ea1e7c0ceca0	NON_SUPPORTED	COMPLETED	quality_control/prompts/ROW-0195.md	a286bf0c59940a6232a9adb40556d17930d47ad08fd47f1fae9e4491874d1a74	183da9f130a037f596902b7f3c113127bdeac5dd8dfe731695b844589b31d5e7	NEEDS_ADJUDICATION
143	ROW-0196	CLM-157	CIT-044	hosseini_maasoum_generative_2025	DIRECT	PDF	references/pdfs/hosseini_maasoum_generative_2025.pdf	4c8ca727a34d7ff44e47db91314853f79471d5344b3425e74c9206e50c02ecce	e447a02cb42e49209aca1b6ef7aa4f25012161bca13403561e1721d6a10d1dc1	31acdd45ede51eed44b58cf43c555c9f318cc8b0c3889d177efac291490286e7	e5a69e870f2349d8cbeeff20e7cfe0b1a6a957d10ce07fc7cbf5b835f0ea9e48	811347a9f56cb6f45c2da1b515036a99120e04876a55dc51a87ad5b329e4e091	NON_SUPPORTED	COMPLETED	quality_control/prompts/ROW-0196.md	693076c13c90452eafd0c544d56ecb0323b33712f2f20f8d820438963168e9cc	7abb51185c6c892dc4515b0911edc47537d925e26a0385d127de7d86198b5ad5	AGREES
144	ROW-0197	CLM-158	CIT-045	klein_teeselink_generative_2025	DIRECT	PDF	references/pdfs/klein_teeselink_generative_2025.pdf	f0bc0b3975f698b1ec8a68706afd3fd8b08666aea6ef5a0e87c55dc6a6fdf34d	2fcfbdc92fa5b403a79c7ad8335985dd1e4e98118cb3fffff353dad1dae486eb	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09	7c322b9c8e0fbed3ac8349c1757a04a01b7b5f917d1efa41278a01bf8b3a0545	72a8e9a48eeb3633922dd48e8c3fb603a52a4af7f3ea32adb5148b1dabbd83b5	NON_SUPPORTED;SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0197.md	b23bc44e454bcec27a66c229504b092887e662e38b08dc531e2d2a7a894808c1	ce689736555fb4eecd060cc48a9bd71191b926118f1841d1da2e8e826accf715	AGREES
145	ROW-0198	CLM-159	CIT-045	klein_teeselink_generative_2025	DIRECT	PDF	references/pdfs/klein_teeselink_generative_2025.pdf	02a332db13a975ec046adcc353260a3d38d224a59398f7072197165b0e8df4d7	2fcfbdc92fa5b403a79c7ad8335985dd1e4e98118cb3fffff353dad1dae486eb	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09	c3d97c8f2f55a64ddbb1cce30cd5a365fe5905843788f700471610c484e89669	37c0acc540060fd0328f847d2eb9f23dfed0ecd8b50baf565c6a65d6be1a4bcd	SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0198.md	de9e5eed5e13a7e9f9ae670ec1f941a1606669650c3bf725a2705ea8f23dbde3	db0e399b5ac6fd2be0e0e5768ba0739b0e538906df6fe802249e61c3d93d24e8	AGREES
146	ROW-0199	CLM-160	CIT-045	klein_teeselink_generative_2025	AUTHOR_INFERENCE	PDF	references/pdfs/klein_teeselink_generative_2025.pdf	302144b3241e3053aee78262f5bc1956e99249ea985cb1836bab2e25950532d9	2fcfbdc92fa5b403a79c7ad8335985dd1e4e98118cb3fffff353dad1dae486eb	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09	6bbc9404cbc75308fd24c65a5c445927614448cb94a78bbe7a59c29a99f21cc8	87f4103ea78c4a2066c1bdfb5b667788edd274f3b92aefb3d50cc602a569d664	SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0199.md	de12be7242dbb2c9af4497860714f5bf315195c76f3df34a68b54140c25350ae	55332551b4a3bba6f43c940e1ad683b12ef18dff4c7f299071db718b89010e33	AGREES
147	ROW-0200	CLM-161	CIT-045	klein_teeselink_generative_2025	AUTHOR_INFERENCE	PDF	references/pdfs/klein_teeselink_generative_2025.pdf	711adb877ceb7d583ad4bb44920bc357dba54287e1d423fbe1f2197036f709c1	2fcfbdc92fa5b403a79c7ad8335985dd1e4e98118cb3fffff353dad1dae486eb	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09	203f75fb4340540187c4ef4716d712aa7b94b442b08af49eb41b7267bb708bff	64f5e52a1c9f29b9d5548a789ce12744d1e4f7f87d4099637d5187c81f4105a3	SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0200.md	d316d20d835e155f5d5f96b1b5c54119baf7bc555dad5a4f4a579399f6a35ad2	2800b4701c5eb459bc1528e8fde178d1fdcef00f5db5b86536622229527bf2f8	AGREES
148	ROW-0201	CLM-162	CIT-045	klein_teeselink_generative_2025	AUTHOR_INFERENCE	PDF	references/pdfs/klein_teeselink_generative_2025.pdf	eba8f26c753744f21fa7eb8bf5600321b717871b38b1e747012c3c67f287bdba	2fcfbdc92fa5b403a79c7ad8335985dd1e4e98118cb3fffff353dad1dae486eb	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09	7f95da0d55221ca2a23bc9efe06b17e2be8530a58d9927db285f10109f0328f0	9a212d2f4140b2c36bc1461db9bfb96a731433e158d417a8f3a83379b88299fc	SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0201.md	705d6a740b8a68ddbac7c2f0476d722f98b1e84aaf10534738e440163f0a29f3	ba69b4697796b2f7fd67aca7de7502bf2660661990cec7f7930decf0f18bce3d	AGREES
149	ROW-0202	CLM-163	CIT-046	brynjolfsson_canaries_2025	DIRECT	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	703c32a289247798dff9f9bdf12ff60770448bad07a0b3dc7fe03cd11932ee04	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	e3f1b65ac3dabdcbe36f6d7789dea85440b8c8d162ab4453835f8745e476af48	7db094ccb82be2533fbb6531beae793709ac5b5a18c3e1622ec7e5b4d6fa3cef	SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0202.md	9a464d5ff92a9134174cccce8764c8ac5aeaf399eea075d1942cd3b115614676	86a1797e983b22d71aa0c85a83bb88320c1b50654885dd240430d3137cc9c994	AGREES
150	ROW-0204	CLM-165	CIT-047	gmyrek_generative_2025	AUTHOR_INFERENCE	PDF	references/pdfs/gmyrek_generative_2025.pdf	9e65cebb4e676f887a1d55b0f41e94af637d5f5774ae7fcf2627d522d93d390c	0f7243bee9c197dfedbc52fc8e6af5336e9f9ba3152a4ad8a8341ea4521e0daf	9077761c72aabaa3c7ee70999ec5aa46a6afcf943b5fb01baa971f601d363ee9	bf825ce5c33355df0a124c94f470e76ace8c0a5d5fa3cf4e9f79299527900111	018f96c58a6ec23dbd68a65bb34ac69a457118cac358336c8ceeb3e8aa42b4a0	DETERMINISTIC_SUPPORTED_SAMPLE	COMPLETED	quality_control/prompts/ROW-0204.md	fd813bd9c91b2960a152f9c106e28ed9454428cc2c5c1286df21c94693584488	550f1017e6e526d6395b6831e2e4211c7a4a30ff1de2e53b495cdf6c95174070	AGREES
151	ROW-0205	CLM-166	CIT-048	brynjolfsson_canaries_2025	DIRECT	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	2546e8f99c0222cd3a46e9b7640ba83cc2f5bdf0e9806f79598e569fe5cac0e2	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	23443703e98ab5278de91fce407b090f20ca52739c5a760c6d2c7a628e23498d	a8405022b1eb8b1e1a7083b61781fcd68486b7e0c76ab7487ca2c7e1000c6523	SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0205.md	141e4e52b8ceb11bda453694281db66cd1d95ed342871a2c6260076f974b22b6	0ee3042ccf49eec3d8d99232f5eedde0070b9b6e8f54402d48bb0cfec07a81eb	AGREES
152	ROW-0207	CLM-166	CIT-050	klein_teeselink_generative_2025	DIRECT	PDF	references/pdfs/klein_teeselink_generative_2025.pdf	651e09dd0339759c55cfc996b810c15038a2c26937daf92efbef3621561f2b2d	2fcfbdc92fa5b403a79c7ad8335985dd1e4e98118cb3fffff353dad1dae486eb	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09	67b841093711353527953d15d20981b21fa31fc57a5f080a0925d13702558f98	b5655be084544fe6c886e6d8176ab5ba63f7fe1f98391a29e10b12ecb91bcab1	SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0207.md	95feb8013fbcd0c63c35781de84ebb7fd3260c603a0239b593e0971db99df4eb	58334dcee0d7d2ea0bd816020dd7086a611db85299ddf296d54a4be6cb838c5d	AGREES
153	ROW-0208	CLM-167	CIT-051	brynjolfsson_canaries_2025	DIRECT	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	b757f1404a908faa444d2598f07661b71e614cee2860dc3e3bd73e652b3044ab	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	b3755f664616ff336b26b352d0c91afff7afdc42d90be921d1b2cfa0bc74118b	071d009b8e3738917f4ec10b8614228908b5e81c25b3cb876ebdd19f993453a9	SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0208.md	bacabc9557a3082cae7a02f2767b3eb4d16ed3bc6018828157962520e48eb40f	9b1583fa3a95b5726f1e620005a041b5ab3d709cf305a709ffc9a8f645fb3c49	NEEDS_ADJUDICATION
154	ROW-0209	CLM-168	CIT-052	brynjolfsson_canaries_2025	DIRECT	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	1154fe608d62a780b5ca9daf3a317aac0271336144f92293af5f4ae4354a73ad	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	60111b67de21ed5a1a6206e619b147bdaed01f428ea792884c67bdc580a71a63	cbd7e54c7317e98b3dd0a73cd47dd01d8c0a9c77e516e289fdffafe52ae09652	SOURCE_VERSION_ISSUE	PROMPT_READY	quality_control/prompts/ROW-0209.md	4c626327a3cc3de748d30b609ac2bbd932c9863be83dffdb1e643802da092991		
155	ROW-0210	CLM-169	CIT-052	brynjolfsson_canaries_2025	DIRECT	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	cd18a2c0d7eb49ea56c0239e1b6c31cdb573976f17ebbaa3609dacdd16b20d91	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	1802fa7b16ce8c77e3c0ac4fe26a06ea0280b26a671d114760ce073ea5d5a4f1	94edfdfc47374c3ea89217f9e0ca77c1ed7cf067a317ac63f316b528706a3605	SOURCE_VERSION_ISSUE	PENDING				
156	ROW-0211	CLM-170	CIT-052	brynjolfsson_canaries_2025	AUTHOR_INFERENCE	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	e3da5dd04cdd32fa36a1f1084bb44b67a287c6de8c7b15ac2ef0e53187a6cc85	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	1a1e609d6afa6291d5733591e38f9e9e2f8d0e9c4e3be50ae85d74e8b4db9394	4a78e10141fe533c7845c07716fd9ffb1df7d0def26996184ada2dfdfbd76b08	NON_SUPPORTED;SOURCE_VERSION_ISSUE	PENDING				
157	ROW-0212	CLM-171	CIT-052	brynjolfsson_canaries_2025	AUTHOR_INFERENCE	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	eb2733aa6e745a63fa1c69a0e08b1e2bac576fb12e6f21c5b023de9b5e4740db	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	6eede0c97af7a6a876e428a9e55d4d29fa08a039818e5f9d20bf0b5dabbf1c00	e8bf8e647d246354df64330e7a693e554eb42ae619ac9db789508d433556c6f4	NON_SUPPORTED;SOURCE_VERSION_ISSUE	PENDING				
158	ROW-0213	CLM-172	CIT-052	brynjolfsson_canaries_2025	AUTHOR_INFERENCE	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	f281dfea7e3395f74c845c8bdae72e000f6f0bb99008279c63480bcfee698b74	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	e8ef607c4075471f649ad83a7ec2f53c9dcbe4eee6c8787b6058bbe72a27712b	365cbcb9bc231359125537347602b443042a71f8e1f9dfa49c4521a9c82f5ee5	SOURCE_VERSION_ISSUE	PENDING				
159	ROW-0214	CLM-173	CIT-052	brynjolfsson_canaries_2025	AUTHOR_INFERENCE	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	61bcc26658e2f930cdc2effbfda3e7fbe3772340d755d37d5b2cd87f17cf45f6	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	3e475c26fb24bd29e850897cf1a15ce43df69d9ed745d1719a7535b42b74b9f4	d529a51bc80194af99d4c7b80738b115a5b58b1527f375193ff060b09d603617	SOURCE_VERSION_ISSUE	PENDING				
160	ROW-0215	CLM-174	CIT-052	brynjolfsson_canaries_2025	AUTHOR_INFERENCE	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	dd530e70c8921be705f2ca8552cae436ff577b55b582821d875ba7acf21bbec1	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	e99fe950005a81d1aa8a0a671eb9bb2b19890c28653892ae6a57fd38ab0e447a	99e3d4ad1df1f26edabee329ed96f9ebd2d6190dae34e47c6e3b22c31fd8be37	SOURCE_VERSION_ISSUE	PENDING				
161	ROW-0216	CLM-175	CIT-053	klein_teeselink_generative_2025	DIRECT	PDF	references/pdfs/klein_teeselink_generative_2025.pdf	f2605cc019163a6e4031540f5006974383e1bfed76894246860fa62a46d8c10b	2fcfbdc92fa5b403a79c7ad8335985dd1e4e98118cb3fffff353dad1dae486eb	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09	a1a8b153efca26d69073be4079fcae21180a308360ac490221a7876281c7acca	90a17626df0914f0081172d6d210e7d3e6f71a0e63f2bae0c50ec521b1f8def5	SOURCE_VERSION_ISSUE	PENDING				
162	ROW-0217	CLM-176	CIT-053	klein_teeselink_generative_2025	AUTHOR_INFERENCE	PDF	references/pdfs/klein_teeselink_generative_2025.pdf	bbf7ac3a255b80458bf0c4741f5c3b2c04ec7d630dcdbca7ab5f605791eb7673	2fcfbdc92fa5b403a79c7ad8335985dd1e4e98118cb3fffff353dad1dae486eb	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09	ae1010f4b384805adf29510975981f72a801cb4c419ce89c8ac8d1e95f3c75e5	b1f8938228050586bcbdbb9ae4ae090e277f476784f88517456467375a15b534	SOURCE_VERSION_ISSUE	PENDING				
163	ROW-0218	CLM-177	CIT-054	brynjolfsson_canaries_2025	DIRECT	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	e52aa0871fb8c54b3df38e8c9aa0c93c053ed13b948d260da7af1dd347231e0c	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	bae4779a12756690e1c6743384f98dbeba2006ecdacd97e87a65bf98eb6e483e	a934bab1ce4beb338dbf86f599d8289e72f7989ef2d1d3c44347e573bfcdd077	SOURCE_VERSION_ISSUE;DETERMINISTIC_SUPPORTED_SAMPLE	PENDING				
